Date,FD Points,Player Name,Salary,Position
2021-01-22,0.0,Tyler Herro,6100,SG
2021-01-22,0.0,Spencer Dinwiddie,3500,SG
2021-01-22,0.0,Reggie Jackson,3900,SG
2021-01-22,4.5,Facundo Campazzo,3500,PG
2021-01-22,6.2,Luke Kennard,4600,SG
2021-01-22,23.6,Wayne Ellington,3800,SG
2021-01-22,2.7,Terance Mann,3800,SG
2021-01-22,22.2,Buddy Hield,5800,SG
2021-01-22,38.5,James Harden,10700,SG
2021-01-22,3.0,Jevon Carter,3700,PG
2021-01-22,33.5,Fred VanVleet,7800,SG
2021-01-22,31.6,Malcolm Brogdon,8500,PG
2021-01-22,31.6,Norman Powell,4800,SG
2021-01-22,29.4,Rajon Rondo,3700,PG
2021-01-22,29.0,Cam Reddish,4500,SG
2021-01-22,28.8,Terry Rozier,7000,PG
2021-01-22,28.8,Jalen Brunson,3900,PG
2021-01-22,27.1,Monte Morris,4800,PG
2021-01-22,26.9,Ben McLemore,4500,SG
2021-01-22,26.6,T.J. McConnell,4100,PG
2021-01-22,26.0,Goran Dragic,5200,PG
2021-01-22,25.9,Gary Harris,4600,SG
2021-01-22,25.8,Terrence Ross,5300,SG
2021-01-22,25.6,Sterling Brown,4800,SG
2021-01-22,23.6,Bruce Brown,4100,SG
2021-01-22,23.9,Victor Oladipo,8500,SG
2021-01-22,27.5,Andre Iguodala,3500,SG
2021-01-22,40.0,Tyrese Haliburton,5100,SG
2021-01-22,30.7,Serge Ibaka,5500,PF
2021-01-22,36.2,Delon Wright,5600,PG
2021-01-22,47.9,Jamal Murray,6800,PG
2021-01-22,37.1,Marcus Smart,6200,SG
2021-01-22,29.8,Jarred Vanderbilt,4800,PF
2021-01-22,61.3,Luka Doncic,11000,PG
2021-01-22,49.7,Zach LaVine,9300,SG
2021-01-22,48.6,Shai Gilgeous-Alexander,8200,SG
2021-01-22,48.3,Trae Young,9900,PG
2021-01-22,39.9,Collin Sexton,7500,SG
2021-01-22,45.5,Devin Booker,7400,SG
2021-01-22,47.7,Kyrie Irving,9200,PG
2021-01-22,47.2,DeMar DeRozan,8000,SG
2021-01-22,39.4,David Nwaba,4900,SG
2021-01-22,22.6,Patrick Beverley,4600,PG
2021-01-22,42.9,Paul George,8700,SG
2021-01-22,42.1,Ben Simmons,8000,PG
2021-01-22,40.3,Kendrick Nunn,6200,SG
2021-01-22,23.0,Cole Anthony,5000,PG
2021-01-22,34.9,Jeremy Lamb,4000,SG
2021-01-22,0.0,Quinndary Weatherspoon,3500,SG
2021-01-22,38.6,Devonte' Graham,6700,SG
2021-01-22,38.1,Kemba Walker,6300,PG
2021-01-22,5.6,Tyrese Maxey,4800,SG
2021-01-22,42.1,De'Aaron Fox,7800,PG
2021-01-22,22.4,Tim Hardaway Jr.,5400,SG
2021-01-22,22.3,Ricky Rubio,5300,PG
2021-01-22,21.2,Louis Williams,4400,PG
2021-01-22,12.4,Gabe Vincent,3800,PG
2021-01-22,12.2,LaMelo Ball,7200,PG
2021-01-22,12.0,Kevin Huerter,5900,SG
2021-01-22,11.0,Shake Milton,5800,PG
2021-01-22,11.0,Jeff Teague,4500,PG
2021-01-22,10.1,Anthony Edwards,4700,SG
2021-01-22,9.7,Terence Davis,3500,SG
2021-01-22,9.2,Furkan Korkmaz,3500,SG
2021-01-22,9.2,Aaron Holiday,3800,SG
2021-01-22,13.0,Tomas Satoransky,3900,PG
2021-01-22,8.3,Wes Iwundu,3500,SG
2021-01-22,7.2,Damyean Dotson,4200,PG
2021-01-22,6.6,Reggie Bullock,3600,SG
2021-01-22,6.6,Landry Shamet,3500,SG
2021-01-22,37.3,Chris Paul,6900,PG
2021-01-22,7.7,Malachi Flynn,3500,PG
2021-01-22,4.5,DeAndre Bembry,3500,SG
2021-01-22,16.8,Javonte Green,4000,SG
2021-01-22,4.5,Chris Chiozza,3700,PG
2021-01-22,3.9,Cameron Payne,3800,PG
2021-01-22,3.0,Paul Watson,3500,SG
2021-01-22,13.4,Jaylen Nowell,3500,PG
2021-01-22,13.5,Darius Garland,6600,PG
2021-01-22,20.7,Dwayne Bacon,3800,SG
2021-01-22,20.7,Lonnie Walker,4500,SG
2021-01-22,20.4,Hamidou Diallo,4500,SG
2021-01-22,20.4,Patty Mills,4000,PG
2021-01-22,20.0,Alec Burks,5800,SG
2021-01-22,19.2,Immanuel Quickley,4500,SG
2021-01-22,18.5,Derrick Rose,6300,SG
2021-01-22,18.1,Elfrid Payton,5300,PG
2021-01-22,17.7,Dylan Windler,3500,SG
2021-01-22,13.4,Cory Joseph,3500,PG
2021-01-22,17.5,Seth Curry,4500,SG
2021-01-22,17.3,Isaac Okoro,4800,SG
2021-01-22,17.2,Trey Burke,4600,PG
2021-01-22,0.0,Matthew Dellavedova,3600,PG
2021-01-22,36.4,Coby White,6100,PG
2021-01-22,16.0,Theo Maledon,3600,PG
2021-01-22,13.0,Jaden McDaniels,4000,PF
2021-01-22,15.4,D'Angelo Russell,8400,SG
2021-01-22,14.6,Devin Vassell,4200,SG
2021-01-22,13.7,Josh Green,3500,SG
2021-01-22,17.5,George Hill,4900,PG
2021-01-22,28.8,Rudy Gay,4400,SF
2021-01-22,8.1,Ed Davis,3600,C
2021-01-22,27.4,Lauri Markkanen,6700,PF
2021-01-22,17.9,Joe Harris,4800,SF
2021-01-22,53.7,Joel Embiid,10000,C
2021-01-22,17.5,Mike Muscala,4000,PF
2021-01-22,61.0,Nikola Jokic,11200,C
2021-01-22,0.0,Jimmy Butler,8600,SF
2021-01-22,0.0,Bogdan Bogdanovic,3600,SF
2021-01-22,0.0,Kevin Love,5700,PF
2021-01-22,0.0,Greg Whittington,3500,SF
2021-01-22,0.0,DaQuan Jeffries,3600,SF
2021-01-22,0.0,Danuel House,4000,SF
2021-01-22,0.0,Jonathan Isaac,3500,SF
2021-01-22,17.2,Caleb Martin,3600,SF
2021-01-22,-1.0,Dean Wade,3500,PF
2021-01-22,12.8,Marcus Morris,4300,PF
2021-01-22,47.1,Deandre Ayton,7200,C
2021-01-22,17.0,Khem Birch,4500,PF
2021-01-22,49.2,Andre Drummond,8600,C
2021-01-22,44.4,Nikola Vucevic,9900,C
2021-01-22,3.7,Max Strus,3500,SF
2021-01-22,0.0,Zeke Nnaji,3500,PF
2021-01-22,2.4,KZ Okpala,3500,SF
2021-01-22,1.0,Saddiq Bey,3600,SF
2021-01-22,0.5,Bruno Fernando,3500,PF
2021-01-22,0.0,Kenyon Martin Jr.,3500,SF
2021-01-22,0.0,Lamar Stevens,3500,PF
2021-01-22,0.0,Mfiondu Kabengele,3500,SF
